GeoFIPS,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
42089,"Monroe, PA",25277,26501,26935,27443,28615,29526,30560,32117,33320,32488,32437,34024,33792,35784,37323,38736,39836,40965,42569,44973,48517,51769,51772,54145,56584
42091,"Montgomery, PA",48354,49774,49884,50880,54257,55785,59743,61139,54149,54891,59946,65300,69121,65591,67993,70780,73347,72932,76428,77877,85893,93143,94507,100050,104380
42093,"Montour, PA",26682,27183,29000,30270,31987,32919,35473,38270,40775,40150,41929,44893,46087,48278,49290,51078,52903,54370,56133,56642,59992,64600,66679,69339,72291
42095,"Northampton, PA",29337,30981,31720,32722,34192,36559,37931,40859,42366,40317,40980,42412,43182,43989,45609,47351,49103,50811,53211,55409,59289,62145,63815,66867,69350
42097,"Northumberland, PA",23071,24814,25145,25905,27471,27817,28725,30002,31228,31442,32579,34238,34410,35178,35632,37142,37087,38567,40215,41889,46165,48398,48351,50464,51987
42099,"Perry, PA",25267,26843,27433,28372,30061,30909,31296,32852,34458,33888,34915,36212,36854,37328,38303,40143,40780,42979,44818,46616,50640,54451,54580,56095,58394
42101,"Philadelphia, PA",25568,25674,26318,27599,29646,30174,31544,36497,40991,38957,40529,41891,45007,46637,47651,49211,52529,51378,53304,52973,55531,57748,58506,59963,61193
42103,"Pike, PA",24965,26346,26725,27235,29123,31032,31657,34286,35343,34003,34955,36496,37155,37740,39273,41360,43256,44199,46095,49249,52362,55448,55818,58924,61127
42105,"Potter, PA",24501,25025,24996,27220,47441,73864,31219,28377,35898,29110,30471,32110,33481,33292,34718,35355,37038,39718,43405,44249,46893,52246,45992,49549,50689
42107,"Schuylkill, PA",23538,24712,25495,26465,27346,28281,29454,31135,32741,32512,33391,34272,34442,34503,35745,37482,37974,39190,40910,42581,46456,49324,49662,51262,53043
42109,"Snyder, PA",25564,26358,25846,26615,28759,29318,29976,31159,32571,32172,33138,34650,35077,36278,36945,37926,38320,40001,41732,42987,46831,51255,53040,53697,55828
42111,"Somerset, PA",21494,22656,22760,23391,25348,26078,27191,28987,31016,30870,33998,34667,35276,34937,36064,37036,36958,38541,40037,41606,45795,48702,47009,49551,51445
42113,"Sullivan, PA",22583,24120,25144,25540,26275,26253,27096,28933,30905,31344,33189,36786,38465,39447,42189,41746,42116,43495,45815,48749,52078,55603,56097,58033,60098
42115,"Susquehanna, PA",23787,24943,25094,25500,26897,27137,28065,29276,30870,29938,31666,35012,35952,37571,39202,40205,40033,42752,45093,48320,51564,56347,59182,60496,62648
42117,"Tioga, PA",21316,21972,22065,22628,23744,24195,25487,26715,28054,28312,30732,34514,35063,34979,35842,36460,36243,37432,38752,40630,43672,46387,46754,47259,48758
42119,"Union, PA",22560,23814,23739,24268,26270,26542,27118,28353,30148,30693,30734,32470,33453,34762,35289,35697,36886,39636,40718,43746,47710,50321,50828,53021,55791
42121,"Venango, PA",23938,25210,25667,26688,28101,28722,29891,30908,32860,32454,33704,35408,35199,35330,36709,37506,37932,38810,41099,42895,46649,49569,49083,50897,51584
42123,"Warren, PA",23944,25223,25164,26262,28382,30443,32267,33154,36383,33557,33849,35539,36539,38284,40638,38236,38326,39487,41406,42970,46530,49070,48778,50920,52544
42125,"Washington, PA",28233,29301,29532,29963,32731,34625,36895,39301,40067,39948,42699,45278,46856,48108,50248,54547,57263,60407,61006,57648,60830,65681,70915,73510,76764
42127,"Wayne, PA",23696,25685,26491,27216,28304,28495,28650,30009,32761,32448,33785,35284,35479,35524,36698,38240,39603,41197,43224,45126,49675,53156,54149,57088,59395
42129,"Westmoreland, PA",27357,28935,29365,29975,32120,33677,35549,37520,39483,38256,39665,42050,43598,43119,44625,45894,46571,47889,50313,51706,56085,59642,59961,63465,66110
42131,"Wyoming, PA",22990,24542,25225,25666,27695,28337,29707,30723,32472,32262,32996,36682,38077,38176,39369,40957,40650,42024,45032,47670,51809,54090,54600,56633,59010
42133,"York, PA",29041,29855,30283,31592,34297,36082,36301,39060,41921,40345,40662,41462,41747,41740,42606,44170,45481,47123,49015,50682,54386,57467,58073,60605,62892
44001,"Bristol, RI",39051,41614,42354,44616,47240,48694,53133,56398,57436,54972,60455,61244,64371,62634,64246,67223,69434,72054,73051,77089,80397,85662,88464,94133,99923
44003,"Kent, RI",31792,33567,35027,36733,38540,39320,41364,43161,44408,43911,45036,47537,49099,49206,50834,52781,52952,55447,56563,59337,63147,66184,68318,72236,75126
44005,"Newport, RI",37038,38038,39244,41591,44292,45466,47733,49174,50233,48360,49347,53012,55788,55387,57013,58308,59603,63309,65659,71868,76908,81727,85433,88921,95033
44007,"Providence, RI",27582,28543,29407,30614,31775,32589,34353,36259,37001,36185,38281,39004,39653,39544,41077,42309,42345,43977,45445,47761,51802,55075,56008,58880,61040
44009,"Washington, RI",34114,37430,38493,40004,42446,43441,45107,46865,47787,47160,49588,52379,54200,53910,55246,56456,58344,59319,63116,67368,72314,78606,79420,83604,87451
45001,"Abbeville, SC",23401,23029,21383,20250,21646,22305,23313,24231,25752,25764,26686,27759,27425,28077,29408,30704,31411,32579,33330,34781,37478,40490,41016,42654,45157
45003,"Aiken, SC",25214,25547,26277,27056,27599,28667,29851,31237,32712,32921,33697,35398,35935,35736,37240,39209,39819,41516,42934,45062,48023,51958,52141,54299,56728
45005,"Allendale, SC",16149,17068,16893,17333,18099,19255,20917,21664,22905,24004,26218,26590,27068,26128,26713,27516,29834,31643,33104,34288,40480,42664,43114,45100,48320
45007,"Anderson, SC",24567,24803,24943,25401,26022,26920,28066,29321,30478,29623,30856,31882,32474,33096,34538,35787,36904,38198,39676,41166,43458,47461,48090,50238,53021
45009,"Bamberg, SC",17700,18447,19023,19904,21336,22061,24079,24942,25831,25709,26633,27868,27736,28320,30497,30642,31588,32782,34374,36128,38277,40480,41997,43856,48120
45011,"Barnwell, SC",22133,19815,20158,20676,21508,22386,23717,24404,25713,26445,26961,28367,28242,28591,29794,30649,31307,32126,33580,35622,38427,40943,40449,41799,44155
45013,"Beaufort, SC",33108,34805,34867,36394,38635,40707,43966,46026,45727,43514,41657,44321,46055,46348,49348,51864,53939,55310,57828,62049,64962,72202,76326,81692,85327
45015,"Berkeley, SC",21060,21519,22767,24014,25079,26759,28365,29743,30381,28818,30404,32517,33065,33208,34841,36331,37938,39697,41301,43270,45395,50288,51606,55241,58397
45017,"Calhoun, SC",22563,23486,23512,24794,26092,27647,28579,29185,30177,29562,30157,31641,32347,32328,33163,35825,36343,38227,40211,42850,45051,50374,50072,53029,56579
45019,"Charleston, SC",29967,29999,30865,31964,33670,36329,38856,41586,41410,39423,42043,45285,50182,47886,51074,54142,56200,58777,60923,66143,68095,74887,78790,85852,90550
45021,"Cherokee, SC",20661,20771,20857,21619,22710,23505,24307,25580,27669,27078,27066,27624,28012,27429,28432,29983,30892,32351,32906,34442,36600,39268,40403,41254,43456
45023,"Chester, SC",20262,21117,21934,22465,23199,23986,24832,25299,25660,24954,25601,26820,27813,27752,29272,30291,30688,32231,33131,35939,38848,41574,43363,45659,48449
45025,"Chesterfield, SC",19958,20471,20704,21350,22053,22099,23098,24315,25175,24073,24770,25313,25883,26873,27262,28776,29824,30960,32493,33681,35853,39677,39232,40246,41717
45027,"Clarendon, SC",18474,19236,18943,19738,20962,21093,21691,22470,23168,23248,24633,25993,28055,29598,30138,31413,32553,33758,35369,37008,41426,45902,46230,48743,51633
45029,"Colleton, SC",19776,20932,21372,21801,22993,23643,25339,26658,28083,27594,28171,29009,28231,28695,30054,31144,32252,33330,34513,36150,38797,42567,43763,45795,49111
45031,"Darlington, SC",22604,23561,23715,24393,25633,26244,27856,28584,29218,28128,28989,30347,31018,32473,33390,34615,35256,37236,38853,40939,43530,47292,48119,49931,52320
45033,"Dillon, SC",18342,18711,18852,19738,20507,21024,21635,21856,23107,22866,22874,23499,24218,24626,25482,26828,27955,28990,30193,32457,35439,40023,39087,40873,43733
45035,"Dorchester, SC",22632,24337,25076,25531,27808,29202,29934,31325,32274,31732,32359,33861,34194,34217,35717,36458,36851,37733,39470,41059,43876,47058,49764,51716,54669
45037,"Edgefield, SC",19684,20000,19947,19720,23442,24015,25098,25183,26136,25908,27035,27592,29629,29542,31074,32767,34763,37284,37129,39571,44015,49368,48155,49244,50250
45039,"Fairfield, SC",20627,22503,23387,24349,24745,26058,26393,27680,28459,27776,28921,29776,30969,31880,33130,35028,36468,37451,38735,40405,43866,49484,49932,53384,57356
45041,"Florence, SC",24432,25121,25812,26481,27550,28350,30057,31521,32758,32133,32422,33862,34350,34654,35942,37264,38607,39587,41440,44132,46703,51663,52295,55326,58159
45043,"Georgetown, SC",24469,24830,25778,26818,28708,30625,33496,34804,35916,34458,35280,37113,37769,37171,39203,41725,42561,44689,46350,49584,52650,57798,59421,63623,67003
45045,"Greenville, SC",29802,30978,30946,30861,31071,32067,34130,35969,36544,34447,35790,37571,39645,39649,41948,44229,44732,46771,48067,50149,51961,56301,57900,61092,64100
45047,"Greenwood, SC",23505,24263,24448,24865,25449,26160,27099,28356,30040,29328,30091,31226,31037,31672,32955,34256,34764,36125,36760,38238,41188,44269,44329,46727,49107
45049,"Hampton, SC",18755,19536,19797,20293,20845,21434,22604,23399,24573,25030,25661,26883,26120,26777,27150,28379,29587,30796,32070,33833,37936,40967,41733,44055,47632
45051,"Horry, SC",24556,24605,24767,25561,26680,27747,29098,29817,30019,29524,29648,30602,31309,32027,33627,35235,36249,37346,38691,41021,44286,47978,48453,51799,53905
45053,"Jasper, SC",18505,18834,19443,20985,22849,23183,23500,22863,22640,23149,23064,23963,24170,25575,27167,28512,29758,30271,32652,35596,39364,42492,45332,47144,50184
45055,"Kershaw, SC",24273,24411,24984,25844,27465,28351,30593,31631,32831,32009,32299,33148,34859,35348,36181,38906,39186,40611,41947,43966,45992,51923,53637,56535,60737
45057,"Lancaster, SC",20906,22719,22914,23295,23847,24452,25899,27242,29871,29133,30957,33060,34614,36140,37842,41964,44846,48709,51563,52040,50496,53479,55549,58213,61082
45059,"Laurens, SC",20739,21240,21194,21607,23593,24471,25237,26660,27302,26840,27638,28696,29214,29463,30982,31941,32542,34047,34804,36093,39448,42697,42396,44177,46035
45061,"Lee, SC",18050,18474,17906,18755,19458,20262,20410,21067,22344,23104,24129,25325,26199,27344,26665,27860,29894,30420,31736,34130,37471,41544,43051,44602,46925
45063,"Lexington, SC",29570,29676,30515,31230,31733,32623,34305,35606,36156,35031,35166,36890,38199,38810,40476,42638,43886,45823,46574,48863,52036,56277,57381,60641,64070
45065,"McCormick, SC",17752,18124,18421,18734,20203,21465,23123,24729,26199,26067,26243,28112,28739,28604,30090,31966,33334,35592,37985,39341,42456,46338,47292,50413,53670
45067,"Marion, SC",18318,18708,19109,20181,20612,21105,22078,23541,24560,24517,25064,25746,25755,26541,28039,28974,29509,30747,32451,34392,37409,41431,41686,44201,47091
45069,"Marlboro, SC",17407,18070,17766,18717,19510,20565,20203,20379,21486,21600,22128,23444,24234,26030,26372,27333,28748,29588,30877,31212,34467,38741,38071,38593,41332
45071,"Newberry, SC",20949,22201,22136,23285,24848,25732,27131,29059,30509,30404,30287,31404,32256,33055,33878,35625,36023,37118,37565,40174,42723,47345,48062,50521,53782
45073,"Oconee, SC",24559,25817,25985,26585,27717,28469,29874,31324,33429,31901,32501,34839,35458,35746,37481,39060,40315,42293,44305,46073,48176,53881,55147,58313,61307
45075,"Orangeburg, SC",20237,21053,21590,22214,23259,24160,25529,26308,27173,26736,27196,28119,28116,28737,29881,31030,31806,33095,34128,35364,38575,42415,42603,44718,47455
45077,"Pickens, SC",21508,22551,23276,24118,24492,25692,27057,28297,29622,28104,28910,29986,31206,31881,32841,33955,34848,36093,37315,38870,40847,45604,46934,49450,52091
45079,"Richland, SC",28145,28304,28882,29443,30584,32058,34067,35235,36633,35259,35681,36835,37727,38154,39836,41488,42111,43685,44689,46532,49099,53804,53941,57147,60580
45081,"Saluda, SC",21516,22080,21632,22708,25370,25850,26387,27130,28786,29731,29121,29368,30411,31623,32243,34482,34129,35994,36048,37337,39041,44258,44540,46430,49268
45083,"Spartanburg, SC",25103,25570,26195,26518,27841,29106,30856,32213,33539,31255,32029,33779,35872,34763,37617,39160,40564,41114,41940,44458,47964,53246,51411,53680,55886
45085,"Sumter, SC",21365,21951,23081,24224,25426,26436,27926,29167,30070,29366,30032,31799,33327,33263,34462,35301,36128,37382,38728,39673,42709,46856,47575,49460,52221
45087,"Union, SC",20633,21204,21602,22189,23036,23998,24599,25643,26317,25751,26229,26872,27323,27451,28669,29668,29582,30922,32152,34419,36602,38706,39062,41034,43154
45089,"Williamsburg, SC",16266,17413,17092,18200,18473,19676,20224,21035,22665,23664,25270,26551,25871,26966,27953,28320,29314,30511,31415,33154,36819,39726,39211,40881,43661
45091,"York, SC",26441,27476,28274,28736,29734,31324,32866,34195,35200,33497,33693,36085,38189,38226,40181,42031,43792,45916,47648,49720,52394,57261,59612,63406,66502
46003,"Aurora, SD",25899,26221,24320,34044,33038,28853,29232,40328,45146,38368,37234,50721,39671,42196,40772,40981,38215,35540,38120,39653,47293,56142,60456,65064,56122
46005,"Beadle, SD",28236,27855,26571,28879,32176,32846,34825,38888,45215,40642,38810,47957,42320,43135,45421,47630,47821,45424,45858,47965,51943,57578,59380,65885,64412
46007,"Bennett, SD",20172,20772,18478,22510,21514,25060,22564,24156,25836,25910,26008,26694,29013,28947,33280,32432,30546,32592,35287,36173,41517,46030,50179,52088,50050
46009,"Bon Homme, SD",22851,23335,21591,26222,28421,26630,26833,29617,31258,30544,31891,38028,35501,29259,28683,31928,33710,34848,37626,40721,42713,48207,58587,55324,51442
46011,"Brookings, SD",24705,24604,24305,25814,27485,28855,29560,33107,35458,34989,35347,39415,40033,41185,42903,44622,44273,44450,46012,47486,50957,55482,59570,64436,66775
46013,"Brown, SD",28479,29970,30498,31717,34655,36704,38895,41345,43467,40309,41499,46485,47895,50043,50188,51878,50366,50031,53334,54383,61217,70527,73637,79311,79984
46015,"Brule, SD",24551,25873,23795,28229,27772,28217,25204,32024,38288,35999,36978,46725,40052,41566,42416,41890,38770,44160,45849,46139,52439,62696,72026,75507,73229
46017,"Buffalo, SD",12900,13920,12605,17041,17528,17653,14472,19071,20847,21137,22417,25434,25833,26150,22247,21388,19849,23700,22627,20769,26859,34958,37591,38031,34242
46019,"Butte, SD",21061,21428,22024,23434,24846,26854,28230,28605,27875,26770,28962,30877,31721,32237,35584,35541,36405,38012,38716,40436,43790,48350,48025,52807,55658
46021,"Campbell, SD",27012,26332,20174,24860,25917,28414,18745,36119,42407,33142,35106,49873,43672,54286,49148,44141,41755,42771,50215,45515,68355,83206,83191,77643,68765
46023,"Charles Mix, SD",23344,25135,22279,26881,27368,26933,26039,30684,33750,34321,36215,40960,38255,35203,35216,34904,33775,34147,38086,40355,46336,51487,54833,58553,56278
46025,"Clark, SD",25784,24330,23144,25945,29855,29150,24480,32869,38956,35664,34227,54047,48182,58319,52594,46458,44000,41977,46209,47086,66269,75560,88785,96438,87398
46027,"Clay, SD",24810,23005,22787,24705,27272,25950,27369,29014,31613,32693,32493,33409,31751,32210,32414,33895,35187,34664,37067,39687,40907,45275,48740,50222,51050
46029,"Codington, SD",26765,26954,27187,28803,30879,30993,31992,34902,36948,35402,37647,40606,42357,41751,42169,43987,44353,46515,48303,50516,55858,66690,64416,69475,71817
46031,"Corson, SD",18839,19063,15908,22342,20058,21868,17910,21374,23865,22374,24704,30144,30473,28564,31209,27767,25182,27921,27529,28188,33086,40275,42573,41853,41246
46033,"Custer, SD",23100,25198,25785,27592,28972,29603,30607,32158,33933,34283,33671,37334,39285,40255,44943,46502,48121,49530,50979,53197,56037,62618,64150,69825,72654
46035,"Davison, SD",27598,28469,28454,30934,32088,33364,33705,37112,38160,38198,39552,43057,41937,42719,44780,48046,47932,48073,49511,51058,55384,60899,65503,70549,72648
46037,"Day, SD",22936,24233,23201,25487,27980,26640,24680,30894,35782,34823,36634,44627,44929,50957,46434,45877,44489,43385,46966,45652,61797,69772,73056,76415,72389
46039,"Deuel, SD",24681,25339,25094,28216,29657,30526,30037,37266,38905,38288,43329,54316,50842,53800,52066,51155,48736,48214,48701,51221,62278,66556,71089,77538,79895
46041,"Dewey, SD",17472,18469,18642,21049,22346,23465,22428,25782,29645,30270,34733,39175,38474,38952,41335,38603,36449,37823,38607,40511,50614,55443,56096,58155,57103
46043,"Douglas, SD",25413,26376,23077,29873,32420,30288,30762,36900,40514,42434,45903,55042,49767,44839,47673,49121,46794,47422,51710,59695,62231,69993,76832,79276,73191
46045,"Edmunds, SD",26926,28093,23926,29300,34576,34745,28138,39490,47183,42382,37292,55174,48562,57584,53940,48557,45056,44471,53396,52334,65682,90527,100520,94363,86216
46047,"Fall River, SD",22157,24811,25397,27280,29595,31479,32601,32579,32812,31838,35222,40850,39493,38393,41578,42618,41870,42807,43896,46026,49948,54934,55084,61844,64712
46049,"Faulk, SD",27101,25853,23204,26373,30908,29603,20675,35971,49286,42397,38455,61800,56014,68499,61390,50082,44387,45978,55232,58809,70444,87141,100274,97959,86022
46051,"Grant, SD",25257,26228,26080,27427,32822,43921,61972,59100,48998,39269,40856,49035,43947,53210,57230,61764,54281,50612,50904,50906,58029,66487,71389,75650,77092
46053,"Gregory, SD",23090,26908,23393,29903,28803,31208,28553,34985,38656,35938,36085,47000,37206,37431,40811,40807,39987,42494,44457,46335,52557,59774,60998,66277,62902
46055,"Haakon, SD",34203,33312,28903,41515,37046,44571,33803,38785,42602,33048,37947,44695,41929,42756,48508,46571,42844,45436,51786,47024,71394,77023,84629,87505,71499
46057,"Hamlin, SD",22431,23431,22761,25905,28625,28929,28465,34424,35980,33519,31981,40787,40195,43087,39517,40763,41197,41982,43865,44066,53315,62497,66274,71028,70519
46059,"Hand, SD",29856,32100,25330,31385,38138,38076,25093,39691,48249,41966,37217,54554,51512,62560,53665,47833,45481,50285,55104,54255,67784,83672,88086,91388,81841
46061,"Hanson, SD",22944,21933,20859,26050,32622,31631,34706,42230,48594,51329,53059,60616,57253,57658,57037,56460,55451,57229,60467,64909,69572,75624,83127,85583,79756
46063,"Harding, SD",22447,24886,22542,28824,28829,32535,27232,30827,34494,29827,34600,46385,53412,50640,62498,51621,45213,50496,45372,52912,45758,62337,52474,50490,61402
46065,"Hughes, SD",28849,29434,29729,31383,33064,35863,36813,39381,43463,40616,44857,46494,46392,46061,47032,48078,48815,49814,49699,53363,55760,62840,64346,70135,74747
46067,"Hutchinson, SD",24693,26231,24564,30221,32697,30806,33051,37963,38526,41615,47240,52111,46322,39002,37609,41816,44135,45044,48432,55965,55459,66155,75303,76913,73663
46069,"Hyde, SD",24910,25675,19995,29118,29767,32791,24615,34782,38969,33371,34370,54042,53959,60106,53007,46869,42899,54627,50513,49299,67210,76136,82309,83485,72554
46071,"Jackson, SD",16871,16776,16500,20267,19191,21854,18894,21475,23112,22967,24415,26943,25399,23427,28620,26873,25103,28785,31255,30103,37130,41248,45025,47693,47054
46073,"Jerauld, SD",29429,29741,26827,33316,35457,32991,28444,41214,38174,40106,38635,52080,46570,53463,46380,45269,43558,44245,45851,42610,55996,68260,83247,89151,73322
46075,"Jones, SD",26876,28764,22252,35798,34222,40496,31031,42718,49825,36248,38877,51101,55004,64925,59458,53870,44946,50355,50879,55015,58503,93808,77205,78093,78186
46077,"Kingsbury, SD",28097,29898,28936,34543,35596,33177,32852,42227,47239,44728,42058,56629,47848,57999,50583,50241,50115,48249,52902,55317,67287,73573,75600,83870,76703
46079,"Lake, SD",25119,25216,25889,28563,31698,41281,52829,51275,48552,41701,42419,49403,47745,52178,55510,57465,56828,54554,52308,56063,63073,71513,83974,100776,103883
46081,"Lawrence, SD",23552,24421,25934,26756,28500,30800,33108,35010,36601,36203,38068,39659,42165,41481,44649,46108,46446,48479,50878,53561,57889,67200,71453,75372,78616
46083,"Lincoln, SD",29044,30047,29550,31348,33373,38209,45455,49610,54234,50073,50216,53983,54733,53893,57859,61387,63533,63335,64985,67926,73446,81258,84295,88836,91853
46085,"Lyman, SD",22871,25269,20901,28242,26261,27366,22535,30448,41090,32464,36644,43786,43486,46108,39820,40344,35299,37554,41318,42011,47490,56014,59069,58933,52419
46087,"McCook, SD",28141,27041,26989,28758,32033,29379,32334,36400,41007,39661,40101,50179,43663,41008,39604,42634,43518,44881,46973,52962,59138,68436,73734,76552,75927
46089,"McPherson, SD",24176,25791,22161,28842,30030,32884,27648,34833,36542,32680,34437,43292,48395,52561,50848,46259,38173,38265,43255,41912,58793,72706,81818,81644,76160
46091,"Marshall, SD",23352,23355,23263,25796,28382,27677,27566,31696,35421,32766,38882,45860,47359,53514,53647,51444,45178,44613,51480,55093,76785,76989,78276,81911,81293
46093,"Meade, SD",24751,24646,25896,28755,29391,29589,30237,32284,33800,32399,34744,39225,39272,36118,38741,39273,39945,40166,41632,42576,48057,52867,54716,57567,59066
46095,"Mellette, SD",16768,17079,17558,20235,23329,24676,23444,25445,24942,22320,27355,28418,27027,25909,32887,29710,26079,31133,32415,30650,36136,45935,46862,51017,51842
46097,"Miner, SD",25871,24228,23138,28255,32062,30654,30483,36729,35823,43519,39157,50561,38520,45113,40425,42027,39674,39930,44124,47177,58555,70495,77792,84598,73798
46099,"Minnehaha, SD",31201,31684,32714,33808,35638,37753,39815,42337,44286,43760,45787,45080,48160,46208,49260,52133,52512,54736,57131,61548,65108,72829,72108,75162,78658
46101,"Moody, SD",26376,25993,25365,27971,30451,30982,31447,37684,38494,37163,39631,49700,47416,51459,48767,50146,48279,46313,50041,51316,59858,66351,66130,73391,71846
46102,"Oglala Lakota, SD*",12820,14090,14683,16116,16641,17153,16591,17212,18954,19839,21835,22717,22306,21784,23902,23707,23859,24772,25834,26454,31420,36990,36599,36693,38762
46103,"Pennington, SD",27152,29506,30546,31955,34297,36162,37290,39100,40434,40091,41863,42582,45045,44600,47813,48693,49851,51287,53109,55789,60509,67806,70240,74667,78464
46105,"Perkins, SD",25785,28640,23528,31052,29421,32119,26335,29913,31795,31607,36334,37212,39455,39240,45501,39063,36751,43315,39783,39848,46622,52111,54961,54629,56935
46107,"Potter, SD",34263,38608,31705,41701,44566,44249,38569,53270,70891,67327,85764,94598,111143,115604,94004,74067,55509,56263,58241,66083,76798,78860,82149,72812,65306
46109,"Roberts, SD",20690,20435,20857,21884,25246,24745,24702,29121,30550,29293,30023,34110,35270,39717,36904,37058,35248,34450,37666,36841,45495,50753,55625,58437,58604
46111,"Sanborn, SD",29750,30619,28351,35766,37479,36403,33788,39608,35810,40255,37726,49527,38373,46764,43811,45040,42433,40044,45632,52805,62421,63974,65808,74944,62718
46115,"Spink, SD",30841,29094,26831,33697,39487,36028,32066,41320,55218,49039,47311,59346,56176,69423,59818,58544,54192,51493,54155,54859,73086,81702,92010,108047,100787
46117,"Stanley, SD",30353,32103,30693,37484,34491,38101,34460,39084,45862,46721,45990,54134,56253,60506,60075,62628,59899,64352,58581,64697,63773,80994,77991,82734,84536
46119,"Sully, SD",44715,40374,24367,49579,54798,54430,34994,55443,108075,53882,77030,97347,86496,105778,71221,60701,55737,66952,70568,71016,92607,103930,108677,110162,85843
46121,"Todd, SD",13724,13897,14765,16148,16305,17819,17705,18953,20228,20985,22491,23609,23416,23377,25552,25330,24379,25371,26956,28244,31779,38043,36342,38427,40540
46123,"Tripp, SD",22050,25493,21972,27566,27577,29347,25206,31903,35093,34639,36557,48137,42594,44123,45982,44757,40346,43591,47440,47349,55260,61674,67065,70030,68414
46125,"Turner, SD",27839,27855,27533,31820,35576,38284,52160,51450,47681,41128,43261,52195,43404,42627,47814,58105,63100,53945,49691,55443,55569,65795,77722,94225,91710
46127,"Union, SD",40221,41900,41484,44856,49727,54884,62971,70074,77995,76071,91962,80313,86943,77322,81749,90924,90202,97753,106356,114635,113223,120814,131212,144856,146712
46129,"Walworth, SD",24912,25112,23742,26003,27582,29778,27103,33255,37466,36740,37985,40092,42286,43410,43190,43303,42704,44828,45318,44973,53310,61767,64234,68107,67680
46135,"Yankton, SD",25109,26335,26269,27979,29280,30399,32990,35399,37818,37990,40101,41857,40543,37892,40004,42098,43841,45681,47999,50922,54246,63344,67210,72867,74264
46137,"Ziebach, SD",13365,13917,12940,14839,14461,15777,10924,13688,18750,15496,15987,19340,18372,21295,25951,23070,20157,19638,21767,20135,27935,32680,37106,40538,32778
47001,"Anderson, TN",25406,28071,29324,29572,29677,30601,31918,33098,34167,33471,34711,36365,36227,35966,37043,38249,39227,39857,41664,43828,46728,51412,53486,57410,59997
47003,"Bedford, TN",22975,23901,22855,23787,25265,26109,26709,27248,27358,26549,27145,28787,29859,31840,33339,34042,34943,36095,37249,38968,41275,45699,47362,49346,52401
47005,"Benton, TN",19941,19367,20038,20833,21898,23221,24324,25705,27221,27217,27991,29063,29702,29867,30075,30959,31514,33114,33688,35240,37793,41739,41806,44866,47241
47007,"Bledsoe, TN",17850,17457,17220,17377,18017,18030,17818,17891,18400,19403,20209,21812,23317,23369,23446,24469,24166,25277,26404,28420,30604,34463,35348,36978,38520
47009,"Blount, TN",24522,25472,26286,27567,28382,29154,30130,31215,32150,31189,32220,33985,35543,35933,36786,38632,39652,41143,43538,45405,48445,53099,55330,59581,63260
47011,"Bradley, TN",23843,23548,23995,25382,26637,27326,28928,30132,31608,30658,31534,33328,34806,34712,35353,36476,36898,37532,38993,40067,43067,46749,47982,50540,52951
47013,"Campbell, TN",18387,18873,19605,20566,21821,22858,23315,24559,26021,25999,27283,28132,29179,29528,29715,31136,31437,32233,33584,35793,38353,42728,43139,45553,47677
47015,"Cannon, TN",22312,21971,23156,24314,24809,26059,26457,27359,27131,26681,27918,29241,30543,30907,32188,33360,34007,35022,35605,37328,39906,44346,46643,48924,51584
47017,"Carroll, TN",21264,21624,22417,23820,24506,26094,26968,27620,29182,29457,30441,31604,31196,31925,31494,32239,32221,33310,33637,36775,38645,42554,42328,44829,46675
47019,"Carter, TN",19314,19898,20498,21057,22763,23371,24257,25596,26320,26445,27473,28973,29346,29272,30235,30875,31189,32447,33375,35058,37340,40755,40838,43028,45463
47021,"Cheatham, TN",26069,25846,26744,27565,28059,28899,30285,31604,32194,30590,31855,34059,35782,35975,36573,39298,41033,42059,43972,46794,49306,53986,57784,61399,64605
47023,"Chester, TN",20636,19930,19647,20921,20733,22363,23102,24225,25276,25775,26433,27994,29235,29232,29418,30390,31175,32348,33423,35324,38749,41955,40903,43413,45805
47025,"Claiborne, TN",19932,20831,20967,21478,22926,24315,25060,26034,27038,27015,28164,29483,31032,30775,30865,32098,32474,33414,34840,36503,38980,42212,42834,44546,45523
47027,"Clay, TN",18874,19111,19444,20012,21905,22425,22898,24132,25865,25560,26648,28388,28261,28104,28785,29313,28522,30154,31640,32168,33682,39822,41175,41743,45901
47029,"Cocke, TN",18305,18644,19522,19993,20751,21427,22169,23261,24420,24473,25420,27098,27426,28003,28256,29791,30372,31145,32126,34199,37132,41072,40715,43063,46015
47031,"Coffee, TN",23674,23639,24442,25602,26516,27283,27745,28936,30119,30093,31145,32254,33193,33558,34670,36024,36096,36788,38005,40887,43377,46881,47715,50742,53153
47033,"Crockett, TN",23652,22136,22434,24084,24426,25902,27336,27994,29403,29809,31671,35431,33591,36082,34189,33952,34236,35959,38179,42264,44207,49162,47806,52087,53889
47035,"Cumberland, TN",22128,22087,22062,23056,24070,24894,26039,26934,27878,28100,29397,30645,31714,31882,32770,33902,34706,35837,36580,38695,41422,45003,45442,49751,52483
47037,"Davidson, TN",35741,36469,37594,38749,39025,39438,42199,42909,44527,45631,47174,48868,49289,48339,51490,53757,56482,60052,65594,69909,73758,83479,87363,94850,99647
